AniId,RemLactation_LacNumber,CalculatedLactationCycle,LacCalvingDate,LacId,LacRemarks,LacColostrumDate,milk_production_start_date,milk_production_end_date,lactation_duration,total_milk_production,mean_fat_percent,mean_protein_percent,dry_off_date,dry_off_interval,still_milking,AniLifeNumber
344,5,5,2022-10-14 00:00:00.000,1950,+ orbeseal,2022-10-21 18:22:00.000,2022-10-15 00:00:00.000,2023-02-13 00:00:00.000,121,3452.5,4.645491,3.744672,2023-02-13 00:00:00.000,NULL,1,FR 4401572218
344,4,4,2021-11-05 00:00:00.000,1733,+ ORBESEAL,2021-11-12 07:18:00.000,2021-11-05 00:00:00.000,2022-08-05 00:00:00.000,273,11233.5,4.662518,3.518576,2022-08-05 00:00:00.000,71,0,FR 4401572218
344,3,3,2020-09-30 00:00:00.000,1425,,2020-10-07 10:02:00.000,2020-09-30 00:00:00.000,2021-09-10 00:00:00.000,345,11781.3,4.378005,3.493988,2021-09-10 00:00:00.000,56,0,FR 4401572218
344,2,2,2019-10-31 00:00:00.000,983,,2019-11-07 16:00:00.000,2019-11-01 00:00:00.000,2020-07-29 00:00:00.000,271,9280.1,4.394595,3.437977,2020-07-29 00:00:00.000,63,0,FR 4401572218
344,1,1,2018-11-05 00:00:00.000,810,regis,2018-11-08 00:00:00.000,2018-11-23 00:00:00.000,2019-08-27 00:00:00.000,277,8162.7,4.119422,3.397797,2019-08-27 00:00:00.000,66,0,FR 4401572218
352,1,1,2021-04-08 00:00:00.000,1573,+ ORBESEAL,2021-04-15 19:14:00.000,2021-04-09 00:00:00.000,2022-02-11 00:00:00.000,308,11375.1,4.391715,3.345113,2022-02-11 00:00:00.000,50,0,FR 4404288376
352,2,2,2022-04-02 00:00:00.000,1843,,2022-04-06 07:45:00.000,2022-04-02 00:00:00.000,2023-07-07 00:00:00.000,461,17702.1,5.174740,3.494112,2023-07-07 00:00:00.000,52,0,FR 4404288376
352,3,3,2023-08-27 00:00:00.000,2141,+ ORBESEAL,2023-09-03 13:19:00.000,2023-08-28 00:00:00.000,2024-07-26 00:00:00.000,333,14991.5,5.282245,3.565479,2024-07-26 00:00:00.000,NULL,1,FR 4404288376
354,1,1,2021-01-14 00:00:00.000,1515,+ ORBESEAL,2021-01-24 09:55:00.000,2021-01-14 00:00:00.000,2021-10-29 00:00:00.000,288,9327.5,3.549792,3.302318,2021-10-29 00:00:00.000,63,0,FR 4404288378
354,2,2,2021-12-31 00:00:00.000,1783,NULL,2022-01-03 10:31:00.000,2021-12-31 00:00:00.000,2022-02-05 00:00:00.000,36,1353.3,3.758108,3.423243,2022-02-05 00:00:00.000,NULL,1,FR 4404288378
356,1,1,2021-04-07 00:00:00.000,1572,,2021-04-14 10:19:00.000,2021-04-08 00:00:00.000,2022-02-04 00:00:00.000,302,8847.4,4.916600,3.491914,2022-02-04 00:00:00.000,53,0,FR 4404288379
356,2,2,2022-03-29 00:00:00.000,1836,+ ORBESEAL,2022-04-05 19:04:00.000,2022-03-29 00:00:00.000,2023-03-10 00:00:00.000,346,12681.7,5.323573,3.458818,2023-03-10 00:00:00.000,134,0,FR 4404288379
356,3,3,2023-07-22 00:00:00.000,2119,,2023-07-29 07:54:00.000,2023-07-22 00:00:00.000,2023-08-30 00:00:00.000,39,1007.6,5.127435,2.986666,2023-08-30 00:00:00.000,NULL,1,FR 4404288379
361,1,1,2021-10-16 00:00:00.000,1723,NULL,2021-10-23 16:35:00.000,2021-10-16 00:00:00.000,2022-11-14 00:00:00.000,394,12392.8,4.935203,3.440253,2022-11-14 00:00:00.000,NULL,1,FR 4404288384
366,1,1,2021-11-25 00:00:00.000,1749,+ ORBESEAL,2021-11-29 10:03:00.000,2021-11-25 00:00:00.000,2022-09-09 00:00:00.000,288,10276.6,4.885847,3.549896,2022-09-09 00:00:00.000,59,0,FR 4404288388
366,2,2,2022-11-06 00:00:00.000,1970,,2022-11-14 09:02:00.000,2022-11-07 00:00:00.000,2023-09-22 00:00:00.000,319,12189.4,5.395062,3.617031,2023-09-22 00:00:00.000,NULL,1,FR 4404288388
368,1,1,2021-04-26 00:00:00.000,1585,+ ORBESEAL,2021-04-29 16:13:00.000,2021-04-27 00:00:00.000,2022-03-25 00:00:00.000,332,9353.2,3.851295,3.402650,2022-03-25 00:00:00.000,57,0,FR 4404288389
368,2,2,2022-05-20 00:00:00.000,1880,+ ORBESEAL,2022-05-27 19:04:00.000,2022-05-21 00:00:00.000,2023-01-27 00:00:00.000,251,9129.2,3.803333,3.380674,2023-01-27 00:00:00.000,97,0,FR 4404288389
368,3,3,2023-05-04 00:00:00.000,2088,+ ORBESEAL,2023-05-11 20:20:00.000,2023-05-04 00:00:00.000,2024-06-28 00:00:00.000,421,13845.4,4.821163,3.606223,2024-06-28 00:00:00.000,NULL,1,FR 4404288389
369,1,1,2021-03-30 00:00:00.000,1562,+ ORBESEAL,2021-04-03 09:12:00.000,2021-03-30 00:00:00.000,2022-05-27 00:00:00.000,423,11246.4,4.333451,3.456359,2022-05-27 00:00:00.000,133,0,FR 4404288390
369,2,2,2022-10-07 00:00:00.000,1947,,2022-10-11 18:29:00.000,2022-10-07 00:00:00.000,2023-08-18 00:00:00.000,315,11603.0,4.348322,3.528797,2023-08-18 00:00:00.000,NULL,1,FR 4404288390
370,1,1,2021-11-22 00:00:00.000,1742,+ ORBESEAL,2021-11-26 07:42:00.000,2021-11-22 00:00:00.000,2023-01-06 00:00:00.000,410,13897.8,5.236520,3.221411,2023-01-06 00:00:00.000,116,0,FR 4404288391
370,2,2,2023-05-01 00:00:00.000,2080,,2023-05-08 21:15:00.000,2023-05-02 00:00:00.000,2024-04-12 00:00:00.000,346,10411.3,5.730922,3.221066,2024-04-12 00:00:00.000,NULL,1,FR 4404288391
371,1,1,2021-03-10 00:00:00.000,1552,+ ORBESEAL,2021-03-17 08:42:00.000,2021-03-11 00:00:00.000,2022-01-28 00:00:00.000,323,9238.1,4.187654,3.333425,2022-01-28 00:00:00.000,103,0,FR 4404288392
371,2,2,2022-05-11 00:00:00.000,1871,+ ORBESEAL,2022-05-18 07:38:00.000,2022-05-11 00:00:00.000,2023-01-27 00:00:00.000,261,8646.6,4.312519,3.325076,2023-01-27 00:00:00.000,252,0,FR 4404288392
371,3,3,2023-10-06 00:00:00.000,2181,+ ORBESEAL,2023-10-13 09:38:00.000,2023-10-06 00:00:00.000,2024-07-17 00:00:00.000,285,11314.2,4.800419,3.422482,2024-07-17 00:00:00.000,NULL,1,FR 4404288392
372,1,1,2021-04-11 00:00:00.000,1576,+ ORBESEAL,2021-04-22 19:34:00.000,2021-04-12 00:00:00.000,2022-10-14 00:00:00.000,550,17249.7,4.766225,3.291379,2022-10-14 00:00:00.000,62,0,FR 4404288393
372,2,2,2022-12-14 00:00:00.000,1992,NULL,2022-12-21 22:00:00.000,2022-12-15 00:00:00.000,2024-09-19 00:00:00.000,644,22985.2,5.885364,3.639503,2024-09-19 00:00:00.000,NULL,1,FR 4404288393
374,1,1,2021-03-13 00:00:00.000,1554,+ ORBESEAL,2021-03-24 09:27:00.000,2021-03-14 00:00:00.000,2022-02-25 00:00:00.000,348,11747.4,4.338567,3.173438,2022-02-25 00:00:00.000,41,0,FR 4404288395
374,2,2,2022-04-06 00:00:00.000,1847,+ ORBESEAL,2022-04-13 10:33:00.000,2022-04-07 00:00:00.000,2023-06-09 00:00:00.000,428,17474.9,4.819906,3.194965,2023-06-09 00:00:00.000,51,0,FR 4404288395
374,3,3,2023-07-30 00:00:00.000,2126,NULL,2023-08-06 10:35:00.000,2023-07-30 00:00:00.000,2024-09-19 00:00:00.000,417,17297.8,4.857105,3.391842,2024-09-19 00:00:00.000,NULL,1,FR 4404288395
375,1,1,2021-03-28 00:00:00.000,1559,+ ORBESEAL,2021-04-01 12:35:00.000,2021-03-28 00:00:00.000,2021-11-29 00:00:00.000,246,6741.5,4.662914,2.942874,2021-11-29 00:00:00.000,101,0,FR 4404288396
375,2,2,2022-03-09 00:00:00.000,1832,+ ORBESEAL,2022-03-16 19:00:00.000,2022-03-10 00:00:00.000,2022-12-23 00:00:00.000,288,10238.5,5.228027,2.943771,2022-12-23 00:00:00.000,56,0,FR 4404288396
375,3,3,2023-02-17 00:00:00.000,2046,"+ ORBESEAL   // -> REFORME
GROS PROBLEME DE LOCOMOTION ; glisse et tombe plusieurs fois par jour",2023-02-24 13:47:00.000,2023-02-17 00:00:00.000,2023-05-26 00:00:00.000,98,4060.6,5.095656,3.073333,2023-05-26 00:00:00.000,NULL,1,FR 4404288396
377,1,1,2021-08-27 00:00:00.000,1682,"Infection pattes ARD
Plusieurs traitements antibio ... jambe de bois",2021-09-03 08:48:00.000,2021-08-27 00:00:00.000,2022-04-16 00:00:00.000,232,8534.4,3.660909,3.174761,2022-04-16 00:00:00.000,NULL,1,FR 4404288398
378,1,1,2021-07-19 00:00:00.000,1653,+ ORBESEAL,2021-07-24 09:50:00.000,2021-07-19 00:00:00.000,2021-11-29 00:00:00.000,133,3236.5,3.879850,3.311641,2021-11-29 00:00:00.000,NULL,1,FR 4404288399
379,4,4,2024-09-08 00:00:00.000,2364,NULL,2024-09-14 11:07:00.000,2024-09-08 00:00:00.000,2024-09-19 00:00:00.000,11,419.0,4.537500,4.108333,2024-09-19 00:00:00.000,NULL,1,FR 4404288400
379,3,3,2023-04-02 00:00:00.000,2066,+ ORBESEAL,2023-04-09 08:33:00.000,2023-04-02 00:00:00.000,2024-07-17 00:00:00.000,472,18246.9,4.350295,3.532431,2024-07-17 00:00:00.000,53,0,FR 4404288400
379,2,2,2022-05-13 00:00:00.000,1877,+ ORBESEAL,2022-05-17 16:26:00.000,2022-05-14 00:00:00.000,2023-02-21 00:00:00.000,283,10282.0,3.625387,3.325669,2023-02-21 00:00:00.000,40,0,FR 4404288400
379,1,1,2021-06-21 00:00:00.000,1625,+ ORBESEAL,2021-06-28 11:58:00.000,2021-06-21 00:00:00.000,2022-03-25 00:00:00.000,277,9343.1,3.280251,3.210107,2022-03-25 00:00:00.000,50,0,FR 4404288400
380,1,1,2021-06-12 00:00:00.000,1616,+ ORBESEAL,2021-06-19 10:02:00.000,2021-06-12 00:00:00.000,2022-04-08 00:00:00.000,300,8486.4,3.974500,3.325600,2022-04-08 00:00:00.000,53,0,FR 4404288401
380,2,2,2022-05-31 00:00:00.000,1883,,2022-06-07 14:21:00.000,2022-05-31 00:00:00.000,2023-02-13 00:00:00.000,258,8508.5,4.152857,3.400231,2023-02-13 00:00:00.000,219,0,FR 4404288401
380,3,3,2023-09-19 00:00:00.000,2171,NULL,2023-09-26 21:59:00.000,2023-09-20 00:00:00.000,2024-09-18 00:00:00.000,364,16822.6,4.427835,3.492383,2024-09-18 00:00:00.000,NULL,1,FR 4404288401
381,1,1,2021-06-25 00:00:00.000,1630,+ ORBESEAL,2021-06-30 10:52:00.000,2021-06-25 00:00:00.000,2022-01-07 00:00:00.000,196,4565.0,3.715076,3.500913,2022-01-07 00:00:00.000,193,0,FR 4404288402
381,2,2,2022-07-19 00:00:00.000,1905,+ ORBESEAL,2022-07-24 08:29:00.000,2022-07-19 00:00:00.000,2023-03-10 00:00:00.000,234,6886.4,4.379446,3.587404,2023-03-10 00:00:00.000,167,0,FR 4404288402
381,3,3,2023-08-23 00:00:00.000,2136,NULL,2023-08-30 21:25:00.000,2023-08-24 00:00:00.000,2024-09-18 00:00:00.000,391,13043.1,5.063163,3.706607,2024-09-18 00:00:00.000,NULL,1,FR 4404288402
382,1,1,2021-07-19 00:00:00.000,1651,+ ORBESEAL,2021-07-23 09:35:00.000,2021-07-19 00:00:00.000,2022-01-28 00:00:00.000,193,5050.9,3.591443,3.434536,2022-01-28 00:00:00.000,197,0,FR 4404288403
382,2,2,2022-08-13 00:00:00.000,1915,NULL,2022-08-18 08:57:00.000,2022-08-13 00:00:00.000,2022-11-14 00:00:00.000,93,2106.6,3.794574,3.575744,2022-11-14 00:00:00.000,NULL,1,FR 4404288403
383,1,1,2021-08-30 00:00:00.000,1686,+ ORBESEAL,2021-09-06 15:19:00.000,2021-08-31 00:00:00.000,2022-07-22 00:00:00.000,325,9363.8,4.199754,3.266226,2022-07-22 00:00:00.000,59,0,FR 4404288404
383,2,2,2022-09-19 00:00:00.000,1931,+ ORBESEAL,2022-09-26 16:15:00.000,2022-09-19 00:00:00.000,2023-06-29 00:00:00.000,283,9718.1,4.467992,3.405422,2023-06-29 00:00:00.000,57,0,FR 4404288404
383,3,3,2023-08-24 00:00:00.000,2137,+ UBROSTAR,2023-09-01 07:51:00.000,2023-08-25 00:00:00.000,2024-06-28 00:00:00.000,308,11227.1,4.763883,3.492588,2024-06-28 00:00:00.000,64,0,FR 4404288404
383,4,4,2024-08-31 00:00:00.000,2352,NULL,2024-09-12 06:14:00.000,2024-08-31 00:00:00.000,2024-09-19 00:00:00.000,19,751.0,4.778500,3.556500,2024-09-19 00:00:00.000,NULL,1,FR 4404288404
385,1,1,2021-09-05 00:00:00.000,1690,+ ORBESEAL,2021-09-12 10:31:00.000,2021-09-06 00:00:00.000,2022-06-03 00:00:00.000,270,9031.1,5.051082,3.573731,2022-06-03 00:00:00.000,59,0,FR 4404288406
385,2,2,2022-08-01 00:00:00.000,1911,,2022-08-08 07:49:00.000,2022-08-01 00:00:00.000,2023-07-07 00:00:00.000,340,12874.3,5.412551,3.462434,2023-07-07 00:00:00.000,53,0,FR 4404288406
385,3,3,2023-08-29 00:00:00.000,2146,NULL,2023-09-05 10:34:00.000,2023-08-29 00:00:00.000,2024-09-19 00:00:00.000,387,14728.9,5.698630,3.601033,2024-09-19 00:00:00.000,NULL,1,FR 4404288406
386,1,1,2021-08-18 00:00:00.000,1676,+ ORBESEAL,2021-08-25 08:10:00.000,2021-08-18 00:00:00.000,2022-08-19 00:00:00.000,366,12230.6,3.042670,2.881662,2022-08-19 00:00:00.000,57,0,FR 4404288407
386,2,2,2022-10-14 00:00:00.000,1949,,2022-10-21 18:20:00.000,2022-10-15 00:00:00.000,2023-08-25 00:00:00.000,314,14283.2,3.011746,2.985873,2023-08-25 00:00:00.000,60,0,FR 4404288407
386,3,3,2023-10-24 00:00:00.000,2195,NULL,2023-10-31 07:46:00.000,2023-10-24 00:00:00.000,2024-08-26 00:00:00.000,307,12062.3,3.312110,3.185616,2024-08-26 00:00:00.000,NULL,1,FR 4404288407
387,1,1,2021-09-14 00:00:00.000,1704,+ ORBESEAL,2021-09-21 16:00:00.000,2021-09-16 00:00:00.000,2022-08-26 00:00:00.000,344,13089.8,4.656956,3.324000,2022-08-26 00:00:00.000,59,0,FR 4404288408
387,2,2,2022-10-24 00:00:00.000,1957,,2022-10-28 09:53:00.000,2022-10-24 00:00:00.000,2023-08-28 00:00:00.000,308,12796.5,5.004271,3.380938,2023-08-28 00:00:00.000,124,0,FR 4404288408
387,3,3,2023-12-30 00:00:00.000,2226,+ ORBESEAL,2024-01-06 11:36:00.000,2023-12-30 00:00:00.000,2024-08-20 00:00:00.000,234,11150.9,5.299702,3.373702,2024-08-20 00:00:00.000,NULL,1,FR 4404288408
388,1,1,2021-08-25 00:00:00.000,1680,+ ORBESEAL,2021-09-01 20:13:00.000,2021-08-26 00:00:00.000,2022-05-27 00:00:00.000,274,10246.9,4.818800,3.361090,2022-05-27 00:00:00.000,63,0,FR 4404288409
388,2,2,2022-07-29 00:00:00.000,1908,+ ORBESEAL,2022-08-02 08:04:00.000,2022-07-29 00:00:00.000,2023-08-11 00:00:00.000,378,14150.7,5.490765,3.401029,2023-08-11 00:00:00.000,48,0,FR 4404288409
388,3,3,2023-09-28 00:00:00.000,2177,NULL,2023-10-05 07:54:00.000,2023-09-28 00:00:00.000,2024-09-19 00:00:00.000,357,16325.7,5.682597,3.383324,2024-09-19 00:00:00.000,NULL,1,FR 4404288409
389,1,1,2021-09-09 00:00:00.000,1698,+ ORBESEAL,2021-09-12 14:07:00.000,2021-09-09 00:00:00.000,2022-06-24 00:00:00.000,288,9287.8,3.649757,3.164325,2022-06-24 00:00:00.000,56,0,FR 4404288410
389,2,2,2022-08-19 00:00:00.000,1917,+ ORBESEAL,2022-08-23 09:22:00.000,2022-08-19 00:00:00.000,2023-06-02 00:00:00.000,287,11903.8,3.838923,3.277777,2023-06-02 00:00:00.000,54,0,FR 4404288410
389,3,3,2023-07-26 00:00:00.000,2122,+ ORBESEAL,2023-08-02 09:07:00.000,2023-07-26 00:00:00.000,2024-07-26 00:00:00.000,366,14572.5,4.005204,3.385258,2024-07-26 00:00:00.000,49,0,FR 4404288410
389,4,4,2024-09-12 00:00:00.000,2374,NULL,2024-09-19 21:09:00.000,2024-09-13 00:00:00.000,2024-09-18 00:00:00.000,5,69.5,4.096666,4.606666,2024-09-18 00:00:00.000,NULL,1,FR 4404288410
390,1,1,2021-10-30 00:00:00.000,1732,+ ORBESEAL,2021-11-05 07:19:00.000,2021-10-30 00:00:00.000,2022-10-14 00:00:00.000,349,12749.5,3.336428,3.165028,2022-10-14 00:00:00.000,49,0,FR 4404288411
390,2,2,2022-12-01 00:00:00.000,1987,,2022-12-09 08:46:00.000,2022-12-02 00:00:00.000,2023-09-05 00:00:00.000,277,11088.1,3.845251,3.278812,2023-09-05 00:00:00.000,104,0,FR 4404288411
390,3,3,2023-12-17 00:00:00.000,2220,mammite Coli puis blessée toute seul ne se leve plus,2023-12-24 19:36:00.000,2023-12-18 00:00:00.000,2024-03-07 00:00:00.000,80,4290.1,3.585802,3.457777,2024-03-07 00:00:00.000,NULL,1,FR 4404288411
391,1,1,2021-11-27 00:00:00.000,1751,+ ORBESEAL,2021-12-04 16:00:00.000,2021-11-28 00:00:00.000,2022-12-17 00:00:00.000,384,17051.4,4.456675,3.331844,2022-12-17 00:00:00.000,37,0,FR 4404288412
391,2,2,2023-01-22 00:00:00.000,2028,,2023-01-29 20:52:00.000,2023-01-23 00:00:00.000,2024-05-10 00:00:00.000,473,18424.1,5.507552,3.638713,2024-05-10 00:00:00.000,NULL,1,FR 4404288412
393,1,1,2022-05-02 00:00:00.000,1869,+ ORBESEAL,2022-05-06 06:53:00.000,2022-05-02 00:00:00.000,2023-03-24 00:00:00.000,326,11538.4,4.432415,3.240214,2023-03-24 00:00:00.000,79,0,FR 4404288413
393,2,2,2023-06-10 00:00:00.000,2102,,2023-06-15 07:47:00.000,2023-06-11 00:00:00.000,2024-04-28 00:00:00.000,322,13921.3,4.870743,3.247585,2024-04-28 00:00:00.000,106,0,FR 4404288413
393,3,3,2024-08-10 00:00:00.000,2344,NULL,2024-08-17 22:37:00.000,2024-08-12 00:00:00.000,2024-09-19 00:00:00.000,38,1935.9,4.288717,3.275897,2024-09-19 00:00:00.000,NULL,1,FR 4404288413
394,1,1,2021-12-25 00:00:00.000,1777,+ ORBESEAL,2022-01-01 10:00:00.000,2021-12-26 00:00:00.000,2022-12-17 00:00:00.000,356,14676.8,4.498151,3.136778,2022-12-17 00:00:00.000,58,0,FR 4404288414
394,2,2,2023-02-13 00:00:00.000,2041,,2023-02-18 16:17:00.000,2023-02-13 00:00:00.000,2023-11-17 00:00:00.000,277,13328.1,4.943561,3.193453,2023-11-17 00:00:00.000,53,0,FR 4404288414
394,3,3,2024-01-08 00:00:00.000,2236,NULL,2024-01-12 19:22:00.000,2024-01-09 00:00:00.000,2024-09-18 00:00:00.000,253,12577.1,4.583937,3.362677,2024-09-18 00:00:00.000,NULL,1,FR 4404288414
396,1,1,2022-01-20 00:00:00.000,1805,+ ORBESEAL,2022-01-27 15:49:00.000,2022-01-20 00:00:00.000,2022-11-11 00:00:00.000,295,9226.3,4.229966,3.401457,2022-11-11 00:00:00.000,57,0,FR 4404288416
396,2,2,2023-01-07 00:00:00.000,2013,,2023-01-12 10:01:00.000,2023-01-07 00:00:00.000,2023-10-15 00:00:00.000,281,10747.2,4.436808,3.452304,2023-10-15 00:00:00.000,57,0,FR 4404288416
396,3,3,2023-12-11 00:00:00.000,2212,NULL,2023-12-18 00:19:00.000,2023-12-11 00:00:00.000,2024-09-19 00:00:00.000,283,12885.7,4.109330,3.502781,2024-09-19 00:00:00.000,NULL,1,FR 4404288416
397,1,1,2021-12-06 00:00:00.000,1759,+ ORBESEAL,2021-12-10 06:48:00.000,2021-12-06 00:00:00.000,2022-09-02 00:00:00.000,270,10911.4,2.956789,3.367933,2022-09-02 00:00:00.000,60,0,FR 4404288415
397,2,2,2022-10-31 00:00:00.000,1963,+ ORBESEAL,2022-11-07 08:02:00.000,2022-11-01 00:00:00.000,2023-04-14 00:00:00.000,164,6372.6,3.072363,3.516848,2023-04-14 00:00:00.000,NULL,1,FR 4404288415
398,1,1,2021-12-15 00:00:00.000,1764,,2021-12-19 17:41:00.000,2021-12-16 00:00:00.000,2022-10-28 00:00:00.000,316,11964.2,3.661545,3.217570,2022-10-28 00:00:00.000,57,0,FR 4404288417
398,2,2,2022-12-23 00:00:00.000,1996,NULL,2022-12-30 23:56:00.000,2022-12-24 00:00:00.000,2024-01-29 00:00:00.000,401,14446.7,4.517213,3.512810,2024-01-29 00:00:00.000,NULL,1,FR 4404288417
399,1,1,2021-12-05 00:00:00.000,1758,+ ORBESEAL,2021-12-10 11:32:00.000,2021-12-05 00:00:00.000,2022-11-25 00:00:00.000,355,10781.1,5.364157,3.692528,2022-11-25 00:00:00.000,66,0,FR 4404288418
399,2,2,2023-01-30 00:00:00.000,2034,,2023-02-06 11:20:00.000,2023-01-30 00:00:00.000,2023-10-20 00:00:00.000,263,8777.9,5.816780,3.702159,2023-10-20 00:00:00.000,NULL,1,FR 4404288418
403,1,1,2022-01-02 00:00:00.000,1789,+ ORBESEAL,2022-01-05 07:47:00.000,2022-01-02 00:00:00.000,2023-01-27 00:00:00.000,390,11016.5,4.902046,3.500179,2023-01-27 00:00:00.000,66,0,FR 4404288422
403,2,2,2023-04-02 00:00:00.000,2068,,2023-04-09 21:25:00.000,2023-04-03 00:00:00.000,2024-05-11 00:00:00.000,404,14675.6,5.163728,3.502864,2024-05-11 00:00:00.000,125,0,FR 4404288422
403,3,3,2024-09-12 00:00:00.000,2376,NULL,2024-09-19 21:10:00.000,2024-09-13 00:00:00.000,2024-09-18 00:00:00.000,5,217.1,6.648333,4.131666,2024-09-18 00:00:00.000,NULL,1,FR 4404288422
404,1,1,2021-12-04 00:00:00.000,1756,+ ORBESEAL,2021-12-16 08:02:00.000,2021-12-04 00:00:00.000,2022-09-24 00:00:00.000,294,9459.4,3.252721,3.225782,2022-09-24 00:00:00.000,54,0,FR 4404288423
404,2,2,2022-11-17 00:00:00.000,1980,,2022-11-24 10:56:00.000,2022-11-17 00:00:00.000,2023-09-22 00:00:00.000,309,12088.0,3.504806,3.286870,2023-09-22 00:00:00.000,55,0,FR 4404288423
404,3,3,2023-11-15 00:00:00.000,2207,NULL,2023-11-22 19:06:00.000,2023-11-16 00:00:00.000,2024-09-19 00:00:00.000,308,13996.8,3.372750,3.324336,2024-09-19 00:00:00.000,NULL,1,FR 4404288423
405,1,1,2022-01-10 00:00:00.000,1793,+ ORBESEAL,2022-01-17 17:54:00.000,2022-01-10 00:00:00.000,2022-09-02 00:00:00.000,235,5996.6,5.028127,3.449234,2022-09-02 00:00:00.000,160,0,FR 4404288424
405,2,2,2023-02-08 00:00:00.000,2039,NULL,2023-02-15 08:18:00.000,2023-02-09 00:00:00.000,2024-01-29 00:00:00.000,354,10239.1,5.532704,3.484816,2024-01-29 00:00:00.000,NULL,1,FR 4404288424
406,1,1,2022-04-20 00:00:00.000,1859,NULL,2022-04-24 22:05:00.000,2022-04-21 00:00:00.000,2023-01-30 00:00:00.000,284,7118.4,3.392421,3.369684,2023-01-30 00:00:00.000,NULL,1,FR 4404288425
407,1,1,2022-04-16 00:00:00.000,1857,,2022-04-23 03:08:00.000,2022-04-17 00:00:00.000,2023-03-31 00:00:00.000,348,11884.1,3.876819,3.176045,2023-03-31 00:00:00.000,63,0,FR 4404288426
407,2,2,2023-06-02 00:00:00.000,2099,"Ecasillée
Etai faible : à été sortie des logettes, mise sur paille
8 jours plus tard en Chaleur = accident !",2023-06-09 16:58:00.000,2023-06-02 00:00:00.000,2023-09-22 00:00:00.000,112,5357.7,3.189646,2.956460,2023-09-22 00:00:00.000,NULL,1,FR 4404288426
409,1,1,2022-07-31 00:00:00.000,1910,+ ORBESEAL,2022-08-07 22:23:00.000,2022-08-01 00:00:00.000,2023-04-22 00:00:00.000,264,7722.1,4.609543,3.674942,2023-04-22 00:00:00.000,98,0,FR 4404288428
409,2,2,2023-07-29 00:00:00.000,2125,+ ORBESEAL,2023-08-03 17:22:00.000,2023-07-29 00:00:00.000,2024-03-22 00:00:00.000,237,8332.1,4.492100,3.635294,2024-03-22 00:00:00.000,NULL,1,FR 4404288428
410,1,1,2022-01-01 00:00:00.000,1786,+ ORBESEAL,2022-01-04 10:13:00.000,2022-01-01 00:00:00.000,2022-10-14 00:00:00.000,286,8618.0,3.933379,3.444320,2022-10-14 00:00:00.000,83,0,FR 4404288429
410,2,2,2023-01-05 00:00:00.000,2011,,2023-01-10 07:10:00.000,2023-01-05 00:00:00.000,2023-09-22 00:00:00.000,260,9657.8,4.540574,3.434214,2023-09-22 00:00:00.000,98,0,FR 4404288429
410,3,3,2023-12-29 00:00:00.000,2225,NULL,2024-01-05 17:20:00.000,2023-12-29 00:00:00.000,2024-09-19 00:00:00.000,265,9484.6,4.373157,3.556240,2024-09-19 00:00:00.000,NULL,1,FR 4404288429
411,1,1,2022-02-08 00:00:00.000,1817,+ ORBESEAL,2022-02-15 09:45:00.000,2022-02-10 00:00:00.000,2022-12-17 00:00:00.000,310,10156.6,3.399067,3.084758,2022-12-17 00:00:00.000,50,0,FR 4404288430
411,2,2,2023-02-04 00:00:00.000,2036,,2023-02-11 17:48:00.000,2023-02-05 00:00:00.000,2023-11-17 00:00:00.000,285,10126.7,3.628741,3.220559,2023-11-17 00:00:00.000,46,0,FR 4404288430
411,3,3,2024-01-02 00:00:00.000,2228,NULL,2024-01-09 11:22:00.000,2024-01-02 00:00:00.000,2024-09-19 00:00:00.000,261,9275.4,3.657606,3.371544,2024-09-19 00:00:00.000,NULL,1,FR 4404288430
412,3,3,2024-02-23 00:00:00.000,2265,NULL,2024-03-01 10:37:00.000,2024-02-23 00:00:00.000,2024-09-19 00:00:00.000,209,9814.6,4.718619,3.288238,2024-09-19 00:00:00.000,NULL,1,FR 4404288431
412,2,2,2023-03-11 00:00:00.000,2049,+ ORBESEAL,2023-03-15 12:52:00.000,2023-03-11 00:00:00.000,2023-12-22 00:00:00.000,286,10090.0,4.865296,3.357491,2023-12-22 00:00:00.000,63,0,FR 4404288431
412,1,1,2022-04-11 00:00:00.000,1854,+ ORBESEAL,2022-04-15 10:26:00.000,2022-04-11 00:00:00.000,2023-01-06 00:00:00.000,270,7841.7,4.533985,3.293690,2023-01-06 00:00:00.000,64,0,FR 4404288431
413,1,1,2022-05-01 00:00:00.000,1868,+ ORBESEAL,2022-05-06 23:00:00.000,2022-05-02 00:00:00.000,2023-02-21 00:00:00.000,295,9553.4,4.840608,3.396520,2023-02-21 00:00:00.000,49,0,FR 4404288432
413,2,2,2023-04-11 00:00:00.000,2072,+ ORBRSEAL,2023-04-22 15:52:00.000,2023-04-11 00:00:00.000,2024-02-15 00:00:00.000,310,11288.8,4.948167,3.535594,2024-02-15 00:00:00.000,205,0,FR 4404288432
413,3,3,2024-09-07 00:00:00.000,2363,NULL,2024-09-12 08:03:00.000,2024-09-07 00:00:00.000,2024-09-19 00:00:00.000,12,494.8,4.940000,4.073846,2024-09-19 00:00:00.000,NULL,1,FR 4404288432
414,1,1,2022-05-11 00:00:00.000,1874,NULL,2022-05-18 12:43:00.000,2022-05-11 00:00:00.000,2023-03-13 00:00:00.000,306,10422.2,3.749379,3.241862,2023-03-13 00:00:00.000,NULL,1,FR 4404288433
